X;variety;cropcode;internodelengthmax;leaflengthmax;coeffleafwlratio;slamin;coeffleafdeath;tilability;coefftillerdeath;coeffinternodemass;coeffpaniclemass;panstructmassmax;coeffpansinkpop;sdjlevee;sdjbvp;sdjrpr;sdjmatu1;sdjmatu2;phyllo;devcstr;ppexp;seuilpp;ppsens;ppcrit;tbase;topt1;topt2;tlim;pcreallocfeuille;txconversion;txassimbvp;txassimmatu1;txassimmatu2;asscstr;txrespmaint;aerototbase;aerototpente;feuilaerobase;feuilaeropente;txrealloc;tempmaint;krespmaintleaf;krespmaintsheath;krespmaintroot;krespinternode;kresppanicle;ktempmaint;coefficientq10;kcmax;txrusurfgermi;pfactor;seuilcstrmortality;kdf;poidssecgrain;txresgrain;vraclevee;vracbvp;vracpsp;vracrpr;vracmatu1;vracmatu2;rootcstr;coeffrootmasspervolmax;rootpartitmax;slamax;slapente;attenmitch;wtratioleafsheath;rollingbase;rollingsens;ranklongestleaf;coeffinternodenum;relmobiliinternodemax;coeffrescapacityinternode;kcritstercold1;kcritstercold2;kcritsterheat1;kcritsterheat2;kcritsterftsw1;kcritsterftsw2;kcritstresscold1;kcritstresscold2;coeffclump;hauncrittillering;ictillering;tempsla;relphyllophasestemelong;excessassimtoroot;prioritypan;waterloggingsens;rootfrontmax;coeffreservesink;co2slopetr;co2exp;co2cp;coeffassimsla;parcritsla;coefflodging;stemporosity
1;NA;NA;200;800;0.08;0.0018;0.03;0.2;0.2;0.01;0.1;3;10;50;400;400;400;50;50;0;0.2;13.5;0.4;11;10;25;35;40;0.3;6;1;1;0.5;0.5;0.01;0.5;0.00002;0.7;-0.0001;0.5;25;0.01;0.01;0.01;0.01;0.01;25;1.5;1.2;0.6;0.5;0.001;0.6;0.028;0.5;25;20;15;5;0;0;0;0.2;1;0.006;0.3;0.9955;1;1;0;12;1;0.2;1;15;10;35;42;0.5;0.1;15;10;0.002;3;0.5;1;0.5;0;1;0.5;1500;0.2;-0.0004;0.008;10;0.2;6;1;0.67
