"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456510,25,1.755,9.25,71.3125,373.33,NA,NA
2456520,35,1.8675,11.3125,117.25,1773.3325,NA,NA
2456530,45,2.3125,15.1875,181.6875,5533.3325,NA,NA
2456545,62,3.185,19.9375,249.5625,13540,NA,NA
2456559,76,3.1,22.3125,279.9375,20873.3325,NA,NA
2456573,90,NA,22.5,349.875,17450,NA,NA
2456593,108,NA,NA,NA,NA,3425.25,14583.5
