"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456863,27,0.11,8.0625,18.1625,66.1075,NA,NA
2456877,41,0.6325,13.625,30.8975,393.1675,NA,NA
2456891,55,2.1275,17.625,94.7325,1412.7425,NA,NA
2456905,69,2.765,22.25,161.345,14744.7775,NA,NA
2456919,83,2.335,22.5625,287.9375,9119.72,NA,NA
2456934,98,2.2725,NA,NA,12761.2775,NA,NA
2456956,120,NA,NA,NA,NA,1258,12148.5
2456966,130,NA,NA,NA,NA,1723.5,15013.5
