"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456898,28,0.3375,7.5625,16.485,218.88,NA,NA
2456912,42,0.97,12.3125,69.94,1694.255,NA,NA
2456927,57,1.58,NA,NA,4206.9225,NA,NA
2456940,70,NA,NA,NA,5466.4675,NA,NA
2456958,92.25,NA,NA,NA,NA,1138.5,14110
