"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457218,31,0.2175,8.3125,12.83,144.1,NA,NA
2457232,45,0.5775,12.8125,29.8125,850.45,NA,NA
2457246,59,1.5275,15.875,50.1875,2512.05,NA,NA
2457260,73,2.3025,20.5625,94.375,6071.475,NA,NA
2457274,86,2.6125,25.25,107.5,8505.525,NA,NA
2457283,95,2.265,NA,NA,10139.35,NA,NA
2457288,100,NA,26.0625,158.53,NA,NA,NA
2457296,108,1.67,NA,NA,8845.9,NA,NA
2457324.25,137.25,NA,NA,NA,NA,1793,9322.25
