"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457266,27,0.05100275,7.1875,12.575,NA,NA,NA
2457280,41,0.402625,12.0625,24.4375,NA,NA,NA
2457294,55,1.29394975,16.5,66.25,NA,NA,NA
2457308,69,1.66557525,16.9375,126.6875,NA,NA,NA
2457321,82,1.04742575,NA,NA,NA,NA,NA
2457348,109,NA,NA,NA,NA,736.75,5577.25
