"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457218,31,0.3025,7.625,14.3725,171.25,NA,NA
2457232,45,0.35,12,35.905,495.125,NA,NA
2457246,59,1.3725,15.75,66.9375,1947.075,NA,NA
2457260,73,1.815,19.75,104.3125,8937.55,NA,NA
2457267,79,NA,NA,NA,5275,NA,NA
2457274,86,NA,22.25,155.5625,NA,NA,NA
2457278,90,1.89,NA,NA,7548.375,NA,NA
2457296,108,1.85,NA,NA,NA,NA,NA
2457310,123,NA,NA,NA,NA,1161,7998.75
