"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456881,38,0.64,9.25,20.14,467.6875,NA,NA
2456895,52,2.115,14.6875,46.4275,2481.06,NA,NA
2456909,66,2.9975,20.4166666666667,85.5,6251.5425,NA,NA
2456923,80,4.52,22.8125,141.0625,12021.43,NA,NA
2456966,120.25,NA,NA,NA,NA,2310.25,21570.25
