"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456540,30,1.2,6.375,52.5625,143.335,NA,NA
2456550,40,1.27,9.25,70.5,340,NA,NA
2456560,50,1.46,13.75,106.1875,1813.3325,NA,NA
2456570,60,2,16.9375,125.6875,2040,NA,NA
2456580,70,2.0525,17.625,136.375,3253.335,NA,NA
2456594,84,NA,17.625,142.75,8593.3325,NA,NA
2456610,100,NA,NA,NA,NA,935.5,8624.5
