"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456863,27,0.11,7.6875,10.3975,73.33,NA,NA
2456877,41,1.03,12.8125,22.3475,477.15,NA,NA
2456891,55,2.485,17.5625,46.9875,975.785,NA,NA
2456905,69,2.5775,21.75,78.345,9759.335,NA,NA
2456919,83,1.995,23.1675,136.8575,6561.95,NA,NA
2456934,98,2.0825,NA,NA,8184.58,NA,NA
2456947.5,111.5,NA,NA,NA,NA,1509,10428
2456949.66666667,113.666666666667,NA,NA,NA,NA,2582.5,16448
