"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457266,27,0.0848395,7.4375,11.7225,NA,NA,NA
2457280,41,0.44803075,11.875,22.47,NA,NA,NA
2457294,55,1.26572875,16.875,69.5,NA,NA,NA
2457308,69,1.77702,17.48,169.74,NA,NA,NA
2457321,82,1.482868,NA,NA,NA,NA,NA
2457349.25,110.25,NA,NA,NA,NA,885.75,5790.25
