"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456896,35,1.5225,7.375,39.25,259.215,NA,NA
2456911,50,2.5425,11.5,68.625,2076.635,NA,NA
2456926,65,2.0575,14.5,102.75,1598,NA,NA
2456941,80,2.1525,16.875,137.8125,5764.1775,NA,NA
2456968,107,NA,NA,NA,NA,2531,7650.75
