"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456540,30,1.2075,7.125,67.9375,73.3325,NA,NA
2456550,40,1.465,10.0625,99.25,493.3325,NA,NA
2456560,50,1.675,14.375,139.5625,1416.67,NA,NA
2456570,60,1.9725,16.375,166.4375,2786.6675,NA,NA
2456580,70,2.115,17,174.75,8873.3325,NA,NA
2456594,84,NA,17.0625,191,8480.0025,NA,NA
2456610,100,NA,NA,NA,NA,827.25,11047
