"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457266,27,0.10159675,7.0625,11.675,NA,NA,NA
2457280,41,0.6059175,11.125,19.4375,NA,NA,NA
2457294,55,1.10720825,16.02,40.2075,NA,NA,NA
2457308,69,1.868031,17.2925,95.52,NA,NA,NA
2457321,82,0.99347,NA,NA,NA,NA,NA
2457347.75,108.75,NA,NA,NA,NA,848.25,4068.25
