"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456898,28,0.16,6.9375,16.02,193.685,NA,NA
2456912,42,1.385,13.4375,78.47,2899.7325,NA,NA
2456927,57,2.4425,15.75,244.3775,7377.375,NA,NA
2456940,70,2.0925,16.5,291.25,13757.2275,NA,NA
2456973,103,NA,NA,NA,NA,2176.25,19622.25
