"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456842,26,0.1925,8.125,10.93,129.0025,NA,NA
2456856,40,0.9675,12.75,21.5725,677.215,NA,NA
2456870,54,2.45,17.4375,69.4025,3429.3375,NA,NA
2456883,67,4.0225,18.25,93.07,5479.9675,NA,NA
2456898,82,3.675,23.5625,207.5625,10453.0125,NA,NA
2456913,97,2.21333333333333,24.6875,298.3125,7546.175,NA,NA
2456926,110,3.1075,NA,NA,12908.065,NA,NA
2456966,150,NA,NA,NA,NA,467.5,18268.75
