"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456863,27,0.1225,7.0625,9.39,81.015,NA,NA
2456877,41,0.545,11.9375,24.1525,327.93,NA,NA
2456891,55,2.21,16.75,73.7825,914.6725,NA,NA
2456905,69,2.355,19.9375,168.625,8066.22,NA,NA
2456922.75,86.75,2.54,21.25,95.55,7560.8975,NA,NA
2456940,104,1.25,NA,NA,NA,NA,NA
2456950.25,114.25,NA,NA,NA,NA,2408.66666666667,15516
2456945,109,NA,NA,NA,NA,2322,12448
