"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456842,26,0.2475,7.25,9.6475,134.4025,NA,NA
2456856,40,0.7625,11.875,26.245,649.6375,NA,NA
2456870,54,1.7775,17,57.0625,3373.685,NA,NA
2456883,67,2.02,17.3125,123.5325,5694.47,NA,NA
2456898,82,1.1975,NA,NA,14722.715,NA,NA
2456925.5,109.5,2.58,NA,NA,NA,NA,21585
