"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456540,30,1.2125,6.875,68.375,140,NA,NA
2456550,40,1.2925,9.6875,102.4375,366.665,NA,NA
2456560,50,1.3175,11,182.625,1666.6675,NA,NA
2456570,60,1.5825,11,219.375,2800,NA,NA
2456580,70,1.4225,11,234.5625,4266.6675,NA,NA
2456595,85,NA,NA,NA,NA,917,6105
