"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456540,30,1.435,7.1875,68.5625,200,NA,NA
2456550,40,1.445,10,94.8125,513.335,NA,NA
2456560,50,1.65,14.375,129,2980,NA,NA
2456570,60,2.1175,17.4375,166.3125,3926.665,NA,NA
2456580,70,2.2025,20.625,231.6875,4606.67,NA,NA
2456594,84,NA,22.4375,389.375,12426.665,NA,NA
2456620,110,NA,NA,NA,NA,1461.5,10341
