"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456483,25,0.315,9,68.125,280,NA,NA
2456493,35,1.5925,11.625,106.1875,873.3325,NA,NA
2456503,45,2.02,13.4375,138.3125,3393.3325,NA,NA
2456517,59,3.075,16,162.625,15459.9975,NA,NA
2456527,69,3.265,17.625,186.8125,16466.665,NA,NA
2456538,80,NA,17.75,192.8125,17093.335,NA,NA
2456556,98,NA,NA,NA,NA,1533.25,13031.5
