"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456510,25,1.35,8.8125,65.5625,266.6675,NA,NA
2456520,35,1.685,11.1875,100.8125,1053.3325,NA,NA
2456530,45,1.9775,14.3125,143.375,3266.665,NA,NA
2456545,62,2.2625,17.9375,222.5625,11880,NA,NA
2456559,76,2.645,21.375,271.3125,12980,NA,NA
2456573,90,NA,25,340,21286.6675,NA,NA
2456587,104,NA,26.8125,433.4375,28780,NA,NA
2456617,132,NA,NA,NA,NA,1640.5,14592.5
