"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456510,25,1.44,8.4375,57,306.6675,NA,NA
2456520,35,1.905,11.25,85,766.6675,NA,NA
2456530,45,2.1175,14.25,115,2980,NA,NA
2456545,62,2.835,19.5625,148.75,7873.3325,NA,NA
2456559,76,3.6375,22.875,175.4375,13586.665,NA,NA
2456573,90,NA,22.75,192.8125,16060.0025,NA,NA
2456594,109,NA,NA,NA,NA,2544.5,14904.75
