"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456483,25,0.62,9.0625,66.25,526.6675,NA,NA
2456493,35,2.2675,12,114.9375,1519.9975,NA,NA
2456503,45,2.6425,13.75,188.4375,5606.6675,NA,NA
2456517,59,3.5175,15.5625,249.4375,16186.6675,NA,NA
2456527,69,2.9025,19.0625,274.25,15800,NA,NA
2456538,80,NA,21.375,304.8125,18337.7766666667,NA,NA
2456552,94,NA,23.375,370.125,12113.335,NA,NA
2456588,130,NA,NA,NA,NA,1113,15806.5
