"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457247,33,0.2550845,7.375,14.6275,123.0075,NA,NA
2457261,47,0.71141525,11.75,27.5,892.7025,NA,NA
2457275,61,1.35392875,15.625,44.5325,2098.29,NA,NA
2457287,73,1.678478,19.625,67.1875,3659.885,NA,NA
2457301,87,0.71141525,20.27,130.9175,6002.5075,NA,NA
2457315,101,1.17095575,NA,NA,8450.3875,NA,NA
2457330,116,NA,NA,NA,NA,NA,NA
2457332,118,NA,NA,NA,NA,513.5,4659.75
