"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456898,28,0.2225,6.875,14.2075,182.4225,NA,NA
2456912,42,1.0175,12.8125,35.19,2023.02,NA,NA
2456927,57,2.41,17,96.4375,5419.01,NA,NA
2456940,70,2.6675,17.5,148.3775,8437.3475,NA,NA
2456946,76,2.345,NA,NA,8221.3375,NA,NA
2456965,95,2.2,NA,NA,NA,3370.5,20678.5
