"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457218,31,0.4075,7.625,14.7975,217.075,NA,NA
2457232,45,0.91,12.25,34.685,1484.825,NA,NA
2457246,59,1.6975,16.875,69.5625,3304.175,NA,NA
2457260,73,1.77,19.6875,152.3125,5455.325,NA,NA
2457269,81,1.805,NA,NA,9201.775,NA,NA
2457279.75,92,NA,19.75,156.083333333333,NA,3274,10353
2457297,110,NA,NA,NA,NA,2976,7681
