"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456540,30,1.325,6.75,65.9375,206.665,NA,NA
2456550,40,1.405,9.5,86.9375,500,NA,NA
2456560,50,1.45,13.5625,117.5,1873.335,NA,NA
2456570,60,2.075,16.0625,139.5625,3186.665,NA,NA
2456580,70,2.295,16.5625,146,5173.335,NA,NA
2456594,84,NA,16.5625,155.75,7460,NA,NA
2456608,98,NA,NA,NA,NA,1568.5,9298.5
