"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456895,31,0.1125,6.5,18.0325,93.56,NA,NA
2456909,45,0.635,8.0625,43.17,324.7,NA,NA
2456926.5,62.5,0.523333333333333,10,70.96,3840.5575,NA,NA
2456946.5,82.5,0.42,NA,NA,3787.79666666667,1710,8517
2455764,-1100,NA,NA,NA,NA,789,8488.66666666667
