"","wscode","weatherdate","tmin","tmax","tmoy","rhmin","rhmax","rhmoy","rainfall","windtot","radiation","sunshine","eto"
"27",4,2015-06-26,27.1,39.1,33.1,23.5,66.5,42,0,1.6782407407,23.74,9.6077075609,6.8339217386
"28",4,2015-06-27,25.9,39.6,32.75,22.5,75.5,44.5,0,1.9791666667,24.85,10.355865288,7.3400418313
"29",4,2015-06-28,26.7,39.8,33.25,23,71.5,45.5,0,1.3078703704,23.55,9.4782526015,6.3656296561
"30",4,2015-06-29,27.8,39.6,33.7,29,74,52.5,0,1.1111111111,20.41,7.3598213318,5.591681733
"31",4,2015-06-30,26.2,38.9,32.55,33.5,92,55.5,15.5,1.0763888889,23.41,9.3810709351,5.8529406813
"32",4,2015-07-01,21.1,32.9,27,54.5,100,73,0,1.0185185185,17.99,5.7259552475,4.0769338942
"33",4,2015-07-02,26.1,38.2,32.15,35.5,93,63.5,0,0.81018518519,24.52,10.124850442,5.7243020928
"34",4,2015-07-03,27.9,33.7,30.8,52,80,65.5,0,1.1689814815,15.11,3.7826563474,4.0865898308
"35",4,2015-07-04,25.7,37.6,31.65,32.5,82,59,0,1.2384259259,23.28,9.2837259214,5.89606881
"36",4,2015-07-05,26.9,37.5,32.2,40.5,82.5,61.5,0,0.9375,23.08,9.1458147097,5.5707216888
"37",4,2015-07-06,23.3,29,26.15,63.5,99.5,80,6,1.4930555556,7.92,-1.0609036617,2.3617475304
"38",4,2015-07-07,25.2,36.4,30.8,42.5,97,73.5,5,0.86805555556,21.14,7.8332779316,4.9928159262
"39",4,2015-07-08,24.3,36.2,30.25,46.5,100,74.5,11,0.97222222222,21.17,7.8498732441,4.9866636281
"40",4,2015-07-09,24.3,29.4,26.85,71.5,100,84.5,0,0.46296296296,10.91,0.94908748383,2.4995595709
"41",4,2015-07-10,24.5,32.5,28.5,54.5,100,75.5,0,0.45138888889,18.37,5.9606312267,3.9897474674
"42",4,2015-07-11,22.2,30,26.1,65,100,84.5,3,0.63657407407,9.94,0.29575486137,2.4054272139
"43",4,2015-07-12,23.8,35.7,29.75,45,100,76.5,0,0.61342592593,24.59,10.128909256,5.2959921799
"44",4,2015-07-13,24.1,36.3,30.2,41.5,98,71.5,0,0.46296296296,24.83,10.284048816,5.3057770573
"45",4,2015-07-14,26.8,38.6,32.7,37,92,68,4,1.1226851852,25.29,10.586305472,6.1936758424
"46",4,2015-07-15,22.2,31.8,27,52,100,79.5,0,1.0648148148,13.23,2.4976581097,3.3345444273
"47",4,2015-07-16,25,36.3,30.65,46,100,70.5,0,0.9837962963,23.61,9.4477540486,5.4517098204
"48",4,2015-07-17,26.8,36.1,31.45,49,89.5,69,0,0.8912037037,23.34,9.2607495394,5.4251861204
"49",4,2015-07-18,26.8,36.4,31.6,50.5,94,72,9,1.099537037,18.12,5.7625363764,4.6185656658
"50",4,2015-07-19,21.9,32.6,27.25,57,100,76,0,1.6898148148,19.81,6.8881210531,4.5852045122
"51",4,2015-07-20,24.5,34,29.25,58,100,78,0,0.69444444444,21.46,7.9854626027,4.6909773873
"52",4,2015-07-21,25.1,33.6,29.35,56,100,74.5,0,0.82175925926,19.54,6.697781446,4.4086610494
"53",4,2015-07-22,24.5,34,29.25,53,98,73.5,0,0.87962962963,22.59,8.7277624004,4.986791849
"54",4,2015-07-23,24.4,34.8,29.6,46.5,91.5,68.5,0,0.79861111111,22.72,8.8080448035,5.0613134596
"55",4,2015-07-24,25.5,36.2,30.85,46.5,91,68,0,0.82175925926,24.15,9.7543581741,5.4749924348
"56",4,2015-07-25,21.5,31.8,26.65,60,98,83,8.5,1.0648148148,7.6,-1.2721697095,2.3391446827
"57",4,2015-07-26,23,32.1,27.55,61,98.5,82,0,0.61342592593,19.47,6.6262075773,4.1320966621
"58",4,2015-07-27,25.2,31.5,28.35,70,97,87,15,0.49768518519,13.32,2.5322573886,3.032843601
"59",4,2015-07-28,23.3,33,28.15,56,98,79,0,0.47453703704,21.43,7.9187037744,4.4983751145
"60",4,2015-07-29,24.5,32.1,28.3,63.5,96,81.5,0.5,0.47453703704,15.93,4.2613346319,3.5303169058
"61",4,2015-07-30,24.3,31.9,28.1,69,99,89,6,0.74074074074,12.58,2.0357123346,2.958411295
"62",4,2015-07-31,23.7,34.2,28.95,51,100,81.5,0,0.48611111111,19.19,6.4167973541,4.200563289
"63",4,2015-08-01,24.4,33.9,29.15,54,98,81.5,3.5,0.69444444444,19.93,6.9027575143,4.4303590743
"64",4,2015-08-02,24.3,33.3,28.8,56.5,100,82.5,0.5,0.82175925926,20.55,7.3087240285,4.5310874904
"65",4,2015-08-03,25.5,34,29.75,54,98.5,78.5,0.5,0.97222222222,22.88,8.8456173016,5.1126506871
"66",4,2015-08-04,24.8,34,29.4,56.5,93,74,0,0.94907407407,23.87,9.4946350637,5.245711027
"67",4,2015-08-05,24.7,34.3,29.5,52.5,92.5,73.5,0,0.92592592593,18.76,6.1127477385,4.4115483079
"68",4,2015-08-06,25.3,34.6,29.95,50.5,93.5,72,0,1.099537037,18.05,5.6407338653,4.440624974
"69",4,2015-08-07,26.2,34.9,30.55,42,92,67.5,1.5,1.5277777778,18.68,6.0537135787,4.9867543473
"70",4,2015-08-08,24.7,34.5,29.6,48.5,100,77,1.5,0.69444444444,18.68,6.050974334,4.2784272442
"71",4,2015-08-09,24.2,34.3,29.25,52,100,84,13.5,0.65972222222,19.75,6.7535914876,4.4018121597
"72",4,2015-08-10,23.6,32.8,28.2,62.5,100,85.5,1,0.3587962963,15.83,4.1693550539,3.5118144389
"73",4,2015-08-11,25.6,32.4,29,67.5,100,85.5,0,0.72916666667,17.73,5.4190809741,3.9370023233
"74",4,2015-08-12,23.7,32.5,28.1,63.5,100,88,2,0.6712962963,12.76,2.1485719095,3.0198238979
"75",4,2015-08-13,23.7,33.7,28.7,57,100,82.5,0,0.43981481481,19.97,6.8894963275,4.3004028736
"76",4,2015-08-14,24.2,32.2,28.2,73,100,89.5,8,0.61342592593,12.48,1.9665545341,2.8808860706
"77",4,2015-08-15,20.5,31,25.75,62,100,87,17.5,0.96064814815,17.31,5.1400699509,3.7287268848
"78",4,2015-08-16,23.6,34.1,28.85,59.5,100,82,46.5,0.43981481481,23.67,9.315083659,4.9744230909
"79",4,2015-08-17,22.6,29.7,26.15,81.5,100,92,1,0.74074074074,10.53,0.6922702199,2.3722561237
"80",4,2015-08-18,23.8,34.1,28.95,56.5,100,84,22.5,0.47453703704,22.66,8.6503716792,4.799986888
"81",4,2015-08-19,21.8,29.7,25.75,74.5,100,90.5,2.5,0.59027777778,12.07,1.7077257926,2.6549862289
"82",4,2015-08-20,23.8,32,27.9,67.5,100,87.5,20,0.56712962963,18.87,6.1668825608,4.0125584525
"83",4,2015-08-21,22.4,33.3,27.85,63,100,85.5,0,0.60185185185,22.12,8.2976728421,4.6189420196
"84",4,2015-08-22,21.6,33.2,27.4,60.5,100,85.5,21,0.50925925926,18.17,5.7123241342,3.8781485351
"85",4,2015-08-23,23.8,34,28.9,59.5,100,85,0.5,0.43981481481,22.8,8.7464157338,4.8175059872
"86",4,2015-08-24,24.3,34.9,29.6,55.5,100,84,0,0.33564814815,21.69,8.0223303663,4.6970082345
"87",4,2015-08-25,20.9,33.3,27.1,63.5,100,91,21,0.92592592593,10.35,0.60434007532,2.7025510625
"88",4,2015-08-26,22.3,32.7,27.5,64,100,85,0,0.43981481481,23.28,9.0696723858,4.7417783004
"89",4,2015-08-27,23.8,33.3,28.55,65,100,85.5,16.5,0.49768518519,20.47,7.2354981994,4.3546751585
"90",4,2015-08-28,21.2,34,27.6,56,100,84.5,1.5,0.53240740741,21.7,8.0451522536,4.5176949897
"91",4,2015-08-29,26,33.7,29.85,64,100,86.5,23.5,0.37037037037,18.9,6.2191076656,4.1826576579
"92",4,2015-08-30,23.5,33.5,28.5,60.5,100,85,1.5,0.56712962963,21.98,8.2400400339,4.640264813
"93",4,2015-08-31,23.7,32.1,27.9,63.5,100,84.5,14.5,0.72916666667,21.01,7.6123157413,4.4265611452
"94",4,2015-09-01,24.1,28.3,26.2,84.5,100,92.5,13.5,0.55555555556,6.47,-1.8925205981,1.6150415927
"95",4,2015-09-02,23.8,33.9,28.85,60,100,85.5,0,0.33564814815,18.47,5.9658702864,4.0314667818
"96",4,2015-09-03,25.5,33.5,29.5,74.5,100,89.5,1,0.23148148148,16.79,4.874884174,3.7319029421
"97",4,2015-09-04,23.7,33.8,28.75,64.5,100,85,0.5,0.40509259259,20.86,7.5476228819,4.4413505709
"98",4,2015-09-05,24.8,33.1,28.95,68,100,86,6.5,0.74074074074,19.51,6.6737386108,4.2496611484
"99",4,2015-09-06,22.5,32.2,27.35,63,100,87.5,1.5,0.70601851852,17.02,5.053375216,3.7010014207
"100",4,2015-09-07,24.4,27.6,26,87.5,100,92.5,0.5,0.52083333333,7.69,-1.0487138317,1.7922151689
"101",4,2015-09-08,24.5,34.3,29.4,59.5,100,84.5,0,0.27777777778,21.38,7.9323686874,4.5946064178
"102",4,2015-09-09,24.2,33.7,28.95,65.5,100,85.5,23,0.625,19.98,7.0272169105,4.3233249486
"103",4,2015-09-10,21.3,32,26.65,71.5,100,87.5,0,0.45138888889,15.06,3.8126086916,3.2198616417
"104",4,2015-09-11,22.6,35.4,29,54,100,83,0,0.30092592593,23.23,9.1873536493,4.8930449738
"105",4,2015-09-12,23.6,34.6,29.1,61,100,86,4,0.43981481481,18.93,6.3788618377,4.1288545941
"106",4,2015-09-13,22.4,31,26.7,68,100,88.5,0,0.50925925926,13.77,3.0022628714,3.0009973422
"107",4,2015-09-14,24.1,31.9,28,72,100,88,0,0.41666666667,16.47,4.7909317603,3.5396243241
"108",4,2015-09-15,24.6,34.6,29.6,57,100,83.5,0,0.48611111111,21.44,8.0768221785,4.612743845
"109",4,2015-09-16,22.5,33,27.75,60.5,100,85.5,0,0.25462962963,16.41,4.7814559285,3.5602924101
"110",4,2015-09-17,23.3,35,29.15,60.5,100,84,0,0.45138888889,20.5,7.4937312841,4.4111004829
"111",4,2015-09-18,24.8,34.3,29.55,60,100,83.5,0,0.84490740741,23.73,9.6439842596,5.1189411438
"112",4,2015-09-19,25.1,34.5,29.8,59.5,100,86.5,0,0.38194444444,18.43,6.1649188346,4.077827197
"113",4,2015-09-20,24.6,34.1,29.35,61.5,100,88,2.5,0.30092592593,15.52,4.2598017733,3.5097891885
"114",4,2015-09-21,23.7,34.1,28.9,60.5,100,87,2,0.23148148148,15.12,4.0125457818,3.4144883945
"115",4,2015-09-22,23.1,32.5,27.8,71.5,100,90.5,66.5,0.3125,8.92,-0.077928899044,2.1923005906
"116",4,2015-09-23,23.1,33.9,28.5,56.5,100,85.5,1.5,0.18518518519,19.6,7.0205127059,4.1637350947
"117",4,2015-09-24,21.5,32.3,26.9,68.5,100,89.5,12.5,0.38194444444,12.59,2.3869082371,2.8091197876
"118",4,2015-09-25,23.6,36.2,29.9,53.5,100,82.5,0,0.12731481481,21.55,8.3627802362,4.6602377383
"119",4,2015-09-26,25,37.4,31.2,46,100,79.5,4,0.39351851852,23.1,9.4203747103,5.057368639
"120",4,2015-09-27,22.4,31.2,26.8,66.5,100,88,0,0.33564814815,14.26,3.5532678655,3.0701339338
"121",4,2015-09-28,24.1,32.2,28.15,69,100,88,13,0.13888888889,13.84,3.2928171356,3.0719897903
"122",4,2015-09-29,22.5,32.1,27.3,61,100,85.5,3,0.50925925926,20.06,7.472449431,4.0940175784
"123",4,2015-09-30,22.6,33.6,28.1,65,100,88,0,0.27777777778,14.98,4.096926131,3.3022946097
"124",4,2015-10-01,22.8,33.8,28.3,64.5,100,87,0,0.24305555556,15.56,4.5081466734,3.4172236629
"125",4,2015-10-02,23.3,37,30.15,53,100,81.5,0,0.18518518519,20.84,8.0788900729,4.551813658
"126",4,2015-10-03,25,33.1,29.05,72,100,87,3.5,0.65972222222,17.23,5.679039609,3.758758454
"127",4,2015-10-04,23.2,33.2,28.2,70,100,87.5,0.5,0.3125,18.51,6.5680570627,3.895636638
"128",4,2015-10-05,25.1,37.1,31.1,57,100,84.5,0,0.2662037037,20.01,7.6091692381,4.4811150133
"129",4,2015-10-06,23.6,33.2,28.4,59.5,100,88,16,0.41666666667,12.69,2.687727522,2.9246244177
"130",4,2015-10-07,22.2,29.1,25.65,82,100,91.5,0,0.32407407407,7.61,-0.73307530694,1.7895859459
"131",4,2015-10-08,24.1,34.7,29.4,56,100,83,0,0.17361111111,21.61,8.7889284013,4.5514158021
"132",4,2015-10-09,23.1,35.5,29.3,55,100,82,0,0.39351851852,21.2,8.5443483636,4.4824168826
"133",4,2015-10-10,25.5,36,30.75,55,100,83.5,5,0.38194444444,21.69,8.9127354235,4.7109854451
"134",4,2015-10-11,21.7,34.5,28.1,58.5,100,85,0,0.41666666667,19.09,7.172646923,3.9995676364
"135",4,2015-10-12,23.9,35.1,29.5,54,100,83,0,0.41666666667,19.16,7.2531599394,4.1274091593
"136",4,2015-10-13,22.8,35,28.9,57.5,100,83,28,0.41666666667,18.47,6.8131776757,3.9582630015
"137",4,2015-10-14,21.7,34.3,28,54,100,86,10,0.39351851852,15.15,4.5643944384,3.3361444535
"138",4,2015-10-15,24.4,35.6,30,54,100,83,0,0.23148148148,21.28,8.8140067755,4.534757641
"139",4,2015-10-16,24.2,35.4,29.8,54.5,100,82.5,0,0.28935185185,19.6,7.6922694882,4.2183584286
"140",4,2015-10-17,24,35,29.5,55.5,100,83,0,0.16203703704,14.24,4.0207680013,3.2621051859
"141",4,2015-10-18,24.1,36.5,30.3,49,100,81,0,0.20833333333,21.86,9.3303711016,4.652772055
"142",4,2015-10-19,24.7,35.4,30.05,58,100,83.5,0,0.28935185185,18.34,6.924910341,4.0093132934
"143",4,2015-10-20,23.7,35.4,29.55,56,100,82,0.5,0.33564814815,20.07,8.1641934465,4.2635764181
"144",4,2015-10-21,23.5,35,29.25,53.5,100,84,0,0.21990740741,17.14,6.1572995353,3.7297020795
"145",4,2015-10-22,23.7,35.6,29.65,45,100,78.5,0,0.2662037037,22.11,9.6669960342,4.578167085
"146",4,2015-10-23,22.9,33.1,28,57.5,100,83.5,0,0.52083333333,17.17,6.2454093846,3.6094297502
"147",4,2015-10-24,23,37.8,30.4,41,100,78,0,0.17361111111,21.14,9.0690968423,4.5092736186
"148",4,2015-10-25,24.5,32.4,28.45,62,100,85.5,0,0.3125,12.67,3.1438393187,2.8506514377
"149",4,2015-10-26,23.3,36.2,29.75,45,100,78.5,0,0.23148148148,17.75,6.7572570443,3.8708209065
"150",4,2015-10-27,23.2,34.3,28.75,54.5,100,81.5,0,0.20833333333,12.41,3.0135544726,2.8803444931
"151",4,2015-10-28,22.9,37.7,30.3,34,100,75.5,0,0.24305555556,20.55,8.8145090778,4.3511257233
"152",4,2015-10-29,22.9,36.8,29.85,38,100,76,0,0.25462962963,20.82,9.0468998174,4.3478756049
"153",4,2015-10-30,23.9,35.9,29.9,48,100,78,0,0.3125,20.67,8.9809373356,4.3405143734
"154",4,2015-10-31,23.9,36.8,30.35,48.5,100,78.5,0,0.33564814815,16.91,6.3352065081,3.7667113334
"155",4,2015-11-01,22,36.3,29.15,41,100,76,0,0.38194444444,20.44,8.8977735318,4.2156072509
"156",4,2015-11-02,22.5,35.3,28.9,45,100,79.5,0,0.15046296296,15.53,5.413170864,3.4152951979
"157",4,2015-11-03,25,34.9,29.95,49,100,79.5,0,0.15046296296,11.35,2.4370000192,2.7668229128
"158",4,2015-11-04,22.2,38.6,30.4,18.5,100,68,0,0.23148148148,20.04,8.7302975935,4.171715055
"159",4,2015-11-05,19.4,38.9,29.15,17,100,67.5,0,0.19675925926,19.02,8.0322663639,3.9558205955
"160",4,2015-11-06,18.6,38.6,28.6,17.5,100,70,0,0.18518518519,19.08,8.1133737423,3.92196949
"161",4,2015-11-07,20.5,38.3,29.4,20.5,100,72,0,0.21990740741,19.71,8.6086199057,4.048153188
"162",4,2015-11-08,20.5,38,29.25,26.5,100,73,0.5,0.18518518519,19.4,8.4212992572,4.0161379324
"163",4,2015-11-09,18.9,38.5,28.7,13.5,100,67,0,0.23148148148,19.75,8.7144131096,3.955336062
"164",4,2015-11-10,18.3,36.8,27.55,17,100,63.5,0,0.30092592593,18.75,8.0208031946,3.7472183299
"165",4,2015-11-11,17.4,36.8,27.1,15.5,100,61,0,0.3587962963,19.42,8.5480529438,3.7859258637
"166",4,2015-11-12,20.2,36.6,28.4,28.5,100,71.5,0,0.18518518519,13.11,3.9475690391,3.0714984289
"167",4,2015-11-13,20.1,39,29.55,15.5,100,62,0,0.24305555556,15.59,5.8001973837,3.5034241837
"168",4,2015-11-14,20.4,38.2,29.3,18.5,100,64,0,0.27777777778,16.98,6.8559661577,3.6416289743
"169",4,2015-11-15,19,36.7,27.85,12,95,48.5,0,0.52083333333,17.73,7.4423565541,3.6141971367
"170",4,2015-11-16,14,36.9,25.45,6,91.5,41,0,0.47453703704,19.37,8.6904869929,3.5914375264
"171",4,2015-11-17,15.8,34.9,25.35,12,81.5,45.5,0,0.3587962963,15.89,6.1394954353,3.2245758211
"172",4,2015-11-18,12.2,36.9,24.55,12.5,100,56,0,0.34722222222,18.3,7.9620887376,3.5114138312
"173",4,2015-11-19,16.5,35.7,26.1,12.5,86.5,35.5,0,0.65972222222,16.15,6.389833821,3.5559515042
"174",4,2015-11-20,18.8,35.7,27.25,14,72.5,32,0,0.61342592593,16.11,6.3877129665,3.4995009748
"175",4,2015-11-21,12.8,36.9,24.85,10.5,97,46,0,0.43981481481,18.08,7.8901951029,3.4670197067
"176",4,2015-11-22,15.8,36.7,26.25,11.5,85,45.5,0,0.30092592593,15.17,5.7360664098,3.217387173
"177",4,2015-11-23,16.2,35.5,25.85,12.5,85,50.5,0,0.16203703704,11.12,2.7161894198,2.7837759155
"178",4,2015-11-24,13.1,39,26.05,10,96,47,0,0.30092592593,19.43,8.9926698961,3.6811085437
"179",4,2015-11-25,15.4,38.4,26.9,10,74.5,33.5,1.5,0.42824074074,16.82,7.052602381,3.4061487126
"180",4,2015-11-26,17.5,38.2,27.85,9.5,70.5,34.5,0,0.42824074074,18.31,8.2032403649,3.533897101
"181",4,2015-11-27,15.3,37.8,26.55,10,90.5,42.5,0,0.33564814815,17.35,7.5023641779,3.4381551948
"182",4,2015-11-28,17.9,39,28.45,9,73,38.5,0,0.32407407407,17.34,7.5185122492,3.4851244083
"183",4,2015-11-29,13.3,38.5,25.9,5,85.5,29.5,0,0.46296296296,16.94,7.2376619807,3.3596110408
"184",4,2015-11-30,19.8,37,28.4,5,38.5,13,0,0.47453703704,15.84,6.4227743644,3.1584618286
"185",4,2015-12-01,12.1,36.4,24.25,5,70.5,30.5,0,0.48611111111,18.83,8.7189008264,3.3384592777
"186",4,2015-12-02,14.3,37.6,25.95,5,76,38.5,0,0.45138888889,17.59,7.795075883,3.3420579485
"187",4,2015-12-03,16,37.1,26.55,10,73.5,25.5,0,0.59027777778,16.55,7.0204918898,3.4626209169
"188",4,2015-12-04,16.5,35.7,26.1,12.5,58,28.5,0,0.55555555556,15.61,6.319426453,3.2451963362
"189",4,2015-12-05,15.5,36,25.75,9.5,72,31.5,0,0.5787037037,17.33,7.651177418,3.4289413003
