"","wscode","weatherdate","tmin","tmax","tmoy","rhmin","rhmax","rhmoy","rainfall","windtot","radiation","sunshine","eto"
"17",4,2014-06-16,25.5,39.9,32.7,20.5,82.5,37,0,0.868055555555556,25.06,10.4802363047841,5.96834614418883
"18",4,2014-06-17,26.2,40.6,33.4,25,75,48,0,0.798611111111111,24.04,9.79647767840143,5.79834299922391
"19",4,2014-06-18,28,39.8,33.9,30.5,65,47,3.5,1.04166666666667,24.19,9.90069900347274,6.14687352023829
"20",4,2014-06-19,25.4,40.4,32.9,20.5,82,53,0,1.06481481481481,21.38,8.00884908030495,5.71924645956862
"21",4,2014-06-20,26.7,40.9,33.8,28,71.5,50.5,0,0.821759259259259,24.45,10.0810826147606,5.94065457043082
"22",4,2014-06-21,28.2,40.5,34.35,30.5,73.5,52,0,1.30787037037037,23.37,9.35466003509481,6.39101660720906
"23",4,2014-06-22,26.3,39.4,32.85,26,71.5,56.5,0,1.79398148148148,18.72,6.2198231601878,6.18635194983481
"24",4,2014-06-23,24.6,40.2,32.4,28,83,54.5,0,0.833333333333333,24.5,10.1194102565819,5.8404608764018
"25",4,2014-06-24,27.3,39.8,33.55,29.5,73,53,0,0.925925925925926,20.94,7.71880595234498,5.44680222887404
"26",4,2014-06-25,28.9,40.5,34.7,26.5,66,47,0,1.59722222222222,22.16,8.5420483782476,6.65720473977009
"27",4,2014-06-26,27.3,39,33.15,31.5,72.5,50,0,1.64351851851852,21.57,8.14406166874576,6.30707441728943
"28",4,2014-06-27,27.8,39.8,33.8,28.5,71.5,50,0,1.59722222222222,22.31,8.64278754292988,6.51512145718274
"29",4,2014-06-28,26.5,39.6,33.05,22,68.5,41.5,0,1.2962962962963,21.71,8.23741711559313,6.07459128672729
"30",4,2014-06-29,25.3,40.3,32.8,26,73,45.5,39.5,1.21527777777778,23.84,9.67257630944643,6.27186298209593
"31",4,2014-06-30,21.3,36.8,29.05,42.5,97.5,71.5,2.5,0.902777777777778,21.47,8.07320683173031,4.97717106077724
"32",4,2014-07-01,21.1,32.6,26.85,48,96.5,77,28,1.21527777777778,14.5,3.37362573836838,3.73296955266267
"33",4,2014-07-02,26.2,33.2,29.7,58.5,93,78,2.5,0.9375,15.82,4.26224739433081,3.83371164655266
"34",4,2014-07-03,23.5,34.8,29.15,47.5,93.5,74,4,0.775462962962963,23.38,9.35402834769178,5.11045927941352
"35",4,2014-07-04,23.8,33.9,28.85,55.5,95.5,80.5,2,0.509259259259259,15.11,3.78133708020878,3.47987836337982
"36",4,2014-07-05,25.4,36.8,31.1,47.5,94.5,73,0,0.833333333333333,23.4,9.36126109719997,5.38593987226286
"37",4,2014-07-06,27.3,37.6,32.45,41.5,88.5,64.5,0,1.14583333333333,24.82,10.3133708608905,6.04530828527924
"38",4,2014-07-07,26.8,35.3,31.05,45,80,64.5,0,1.58564814814815,18.59,6.11768987311996,5.13460649319177
"39",4,2014-07-08,25.9,36.4,31.15,43,82.5,63.5,0,1.03009259259259,21.03,7.75572220505874,5.16755743097725
"40",4,2014-07-09,25.6,36.85,31.225,40.5,85.5,63.5,0,0.925925925925926,22.49,8.73337138924246,5.35256867532368
"41",4,2014-07-10,25.3,37.3,31.3,38,88.5,63.5,0,0.821759259259259,23.95,9.70989932050428,5.53221586971021
"42",4,2014-07-11,27,38,32.5,37.5,80,60.5,0,1.25,21.82,8.27424098526634,5.71760242227795
"43",4,2014-07-12,27,39.4,33.2,30,77.5,51.5,0,1.03009259259259,24.49,10.0617840240544,6.09774851956978
"44",4,2014-07-13,27.5,36.9,32.2,42.5,79,63.5,0,1.23842592592593,17.23,5.18520669660023,4.82203466541467
"45",4,2014-07-14,27.8,34.6,31.2,52.5,78,65,0,1.27314814814815,14,3.01597263556455,4.03246622965159
"46",4,2014-07-15,26.8,37.5,32.15,42,80.5,63.5,0,1.11111111111111,18.82,6.24382619366713,4.99760234413809
"47",4,2014-07-16,26.7,37.9,32.3,40.5,83.5,67,34,1.44675925925926,21.58,8.08813337819512,5.77908048173332
"48",4,2014-07-17,21.4,32.1,26.75,66.5,97,83.5,0,1.04166666666667,15.86,4.25392995690208,3.57986251716561
"49",4,2014-07-18,25.1,33.6,29.35,50.5,91,76.5,0,0.914351851851852,23.43,9.31464602419855,5.17290094040809
"50",4,2014-07-19,24.6,35.1,29.85,49,97.5,78,27,0.844907407407407,24.81,10.2307390885495,5.45681577796243
"51",4,2014-07-20,21.8,33.1,27.45,61.5,98.5,85.5,0,0.613425925925926,17.79,5.53356870964463,3.8604957973649
"52",4,2014-07-21,25,34.1,29.55,53,94.5,74,0,0.810185185185185,24.5,10.0093264182487,5.32120781917075
"53",4,2014-07-22,26.4,35.2,30.8,48.5,82,69.5,0,0.925925925925926,22.46,8.64102612077923,5.22975812104713
"54",4,2014-07-23,25.5,34.6,30.05,52.5,93,78.5,0,0.740740740740741,17.8,5.52764586582192,4.18480597902554
"55",4,2014-07-24,24.2,34.4,29.3,53,92.5,77.5,0,0.729166666666667,19.65,6.75606254133334,4.44076673674667
"56",4,2014-07-25,25.7,36.5,31.1,45,86.5,67.5,0,0.787037037037037,23.84,9.54080529545544,5.43600632215714
"57",4,2014-07-26,26.7,35.2,30.95,51,87,70.5,0,0.99537037037037,19.16,6.41994731289141,4.68649159738118
"58",4,2014-07-27,25.1,39.5,32.3,30,89,60.5,0,0.868055555555556,25.04,10.3247118522685,5.93581474417693
"59",4,2014-07-28,25.9,39.1,32.5,37,87.5,64,0,0.821759259259259,24.87,10.2042846624134,5.86244875462964
"60",4,2014-07-29,26.5,36.4,31.45,47.5,82.5,64.5,0,1.00694444444444,21.97,8.27153359224119,5.30267769675268
"61",4,2014-07-30,20.8,29.9,25.35,66,97,84.5,23,0.694444444444444,9.44,-0.047576225097643,2.3333452660704
"62",4,2014-07-31,24.3,35.5,29.9,51,96.5,77.5,0,0.405092592592593,25.6,10.6666044798717,5.43076161077242
"63",4,2014-08-01,24.2,34.7,29.45,54.5,95,77,0,0.717592592592593,21.92,8.22118707159334,4.83528039887611
"64",4,2014-08-02,25.6,35.2,30.4,52,91,72.5,0,0.856481481481482,22.3,8.46733187573779,5.08596726673101
"65",4,2014-08-03,25.9,35,30.45,53,88.5,75.5,0,1.01851851851852,19.93,6.89389716705168,4.76687517909759
"66",4,2014-08-04,24.6,33.5,29.05,55,92,75.5,0,0.68287037037037,15.23,3.78235391857719,3.61216954045
"67",4,2014-08-05,24.9,34.6,29.75,53.5,96.5,81.5,61,0.717592592592593,14.85,3.529436463218,3.61996476695146
"68",4,2014-08-06,23.3,30.8,27.05,70.5,97.5,87.5,0,0.856481481481482,13.47,2.6167873581717,3.06814686191545
"69",4,2014-08-07,24.3,32.9,28.6,63.5,95,84,0,0.439814814814815,17.54,5.30152408440356,3.84711628056063
"70",4,2014-08-08,25.4,34,29.7,60.5,94.5,81.5,0,0.613425925925926,22.19,8.36543125393712,4.83330579609025
"71",4,2014-08-09,20.5,29.7,25.1,67,97,83.5,14.5,0.694444444444444,14.34,3.1885445423668,3.08789147399535
"72",4,2014-08-10,23,33.8,28.4,56.5,97.5,83.5,14.5,0.56712962962963,25.03,10.2281867363475,5.18074626357431
"73",4,2014-08-11,23.7,32.2,27.95,66.5,97.5,87.5,2,0.601851851851852,16.83,4.82672285338107,3.68362973750301
"74",4,2014-08-12,24.5,34.7,29.6,55,96,82.5,0,0.335648148148148,19.66,6.68736138566306,4.33801421936847
"75",4,2014-08-13,25.6,33.1,29.35,66,94.5,84.5,15.5,0.486111111111111,16.76,4.77914845551282,3.75463925791789
"76",4,2014-08-14,22.8,30.6,26.7,71,98,89,0,0.416666666666667,13.38,2.55792437725648,2.94212022409297
"77",4,2014-08-15,22.9,32.3,27.6,63,95.5,82.5,0,0.486111111111111,20.64,7.32701933126346,4.29844776676634
"78",4,2014-08-16,23.5,32.6,28.05,61,97.5,82.5,0,0.648148148148148,20.93,7.51648741484479,4.44051458102929
"79",4,2014-08-17,24.1,31.9,28,67,96.5,89,2,0.486111111111111,12,1.65676628247576,2.80134541891463
"80",4,2014-08-18,22.5,29.3,25.9,74,95,88,0,0.532407407407407,10.35,0.577033411564735,2.38192587096319
"81",4,2014-08-19,23.2,33.4,28.3,56.5,97.5,84.5,28.5,0.462962962962963,22.61,8.6174421746469,4.71506395943312
"82",4,2014-08-20,23,33.4,28.2,61,99,87,0,0.300925925925926,19.46,6.55352475070939,4.15946482187661
"83",4,2014-08-21,23.5,35.4,29.45,55.5,98.5,83,0,0.277777777777778,22.92,8.8217539384369,4.91473275051961
"84",4,2014-08-22,24.8,36.2,30.5,51,98,84,4.5,0.335648148148148,18.17,5.71232413420832,4.16369096194394
"85",4,2014-08-23,23.3,32.4,27.85,60.5,96.5,83.5,10.5,0.543981481481482,18.7,6.06207251998129,4.00101781613053
"86",4,2014-08-24,22.6,33.4,28,60,99,87,0,0.636574074074074,20.14,7.00776197575208,4.3106140682431
"87",4,2014-08-25,23.8,34.9,29.35,52,99,86.5,1,0.381944444444444,22.91,8.82393572587844,4.88346176013564
"88",4,2014-08-26,24.5,35.8,30.15,54.5,98,84,0,0.347222222222222,22.43,8.51350290579692,4.89387705821061
"89",4,2014-08-27,20.8,33.6,27.2,64.5,100,95,36,0.509259259259259,8.71,-0.45828000129078,2.23960532676554
"90",4,2014-08-28,21.3,32.1,26.7,65,100,88,0,0.243055555555556,20.03,6.95268084339512,4.10308314112563
"91",4,2014-08-29,23.2,34.1,28.65,59.5,100,87.5,0,0.196759259259259,19.56,6.65084182253588,4.21828101150994
"92",4,2014-08-30,24.4,34.6,29.5,61,100,86.5,26.5,0.486111111111111,21.95,8.22041589484523,4.72715415756753
"93",4,2014-08-31,21.3,30.9,26.1,75,100,96.5,23.5,0.833333333333333,9.48,0.069839075447301,2.29167683877578
"94",4,2014-09-01,21.3,32,26.65,69,100,89,0,0.358796296296296,20.73,7.43654867803832,4.20592964594853
"95",4,2014-09-02,24.1,33.9,29,64,100,88.5,0,0.428240740740741,20.34,7.18939771375856,4.37417463001877
"96",4,2014-09-03,20.9,28.2,24.55,82,100,94.5,10.5,0.347222222222222,7.39,-1.27649933855793,1.75377028344592
"97",4,2014-09-04,22.6,31.9,27.25,69,100,92,0.5,0.37037037037037,13.7,2.86110053461397,3.03330065372026
"98",4,2014-09-05,22.8,34.1,28.45,63,100,88,0,0.358796296296296,22.52,8.64442297198596,4.7134260644241
"99",4,2014-09-06,24.7,33.2,28.95,64.5,100,88.5,0,0.798611111111111,15.9,4.31987206904465,3.64538633799185
"100",4,2014-09-07,22.7,34.1,28.4,61,99.5,85,0,0.335648148148148,19.76,6.85889843967955,4.220566626101
"101",4,2014-09-08,23.1,34,28.55,60,100,83,0,0.497685185185185,24.94,10.2656292444983,5.13621921150889
"102",4,2014-09-09,23,31.9,27.45,68.5,100,93.5,0.5,0.335648148148148,9.87,0.398022099713495,2.37464363414477
"103",4,2014-09-10,22.1,35,28.55,56,100,85,0,0.37037037037037,22.17,8.47702239225686,4.66515930612815
"104",4,2014-09-11,22.6,35.2,28.9,55.5,100,86,67.5,0.462962962962963,22.83,8.92479463768965,4.81259120537108
"105",4,2014-09-12,21.1,34.5,27.8,58,100,89.5,0,0.347222222222222,20.52,7.42316200042816,4.30602634826633
"106",4,2014-09-13,22.3,33.4,27.85,64.5,100,87,0,0.277777777777778,23.26,9.23929054511461,4.75595662123151
"107",4,2014-09-14,25.2,34.7,29.95,62,100,88,1,0.428240740740741,19.06,6.49433134088131,4.21612793724036
"108",4,2014-09-15,21.8,34.2,28,58,100,89.5,4,0.636574074074074,20.4,7.39231564073913,4.34581170500362
"109",4,2014-09-16,22.6,34.3,28.45,60,100,86.5,0.5,0.208333333333333,19.3,6.68512671726066,4.13176906789494
"110",4,2014-09-17,22.5,31.2,26.85,72.5,100,94.5,26.5,0.208333333333333,10.94,1.19107035675472,2.49731497514723
"111",4,2014-09-18,21.5,34.1,27.8,61.5,100,89,2,0.289351851851852,21.49,8.1658684794607,4.44724484808132
"112",4,2014-09-19,21.5,30.8,26.15,72,100,92.5,3,0.659722222222222,17.59,5.61009329117368,3.60433006288089
"113",4,2014-09-20,21.7,34.7,28.2,54,100,87.5,0,0.25462962962963,22.74,9.03348293314452,4.69477786237791
"114",4,2014-09-21,23.8,35.6,29.7,52.5,100,86,0,0.208333333333333,23.97,9.87016064332354,5.06317149506295
"115",4,2014-09-22,21.1,28.5,24.8,82.5,100,96.5,33.5,0.578703703703704,6,-2.01276392685656,1.52604763524567
"116",4,2014-09-23,22.7,34.1,28.4,63,100,89.5,0,0.347222222222222,21.22,8.09519916189519,4.43970232674362
"117",4,2014-09-24,23.8,35.1,29.45,59,100,87,0,0.289351851851852,22.91,9.24138231634751,4.84903051205397
"118",4,2014-09-25,24.6,35.2,29.9,60,100,91,1,0.416666666666667,19.41,6.93960701581362,4.2617198304655
"119",4,2014-09-26,23.7,35.7,29.7,60.5,100,91,8,0.358796296296296,20.26,7.52919159512103,4.40662605221143
"120",4,2014-09-27,22.2,35,28.6,59.5,100,87.5,0,0.416666666666667,23.55,9.74801696353905,4.86599926593062
"121",4,2014-09-28,23.8,33.7,28.75,61.5,100,87,0,0.497685185185185,21.86,8.64827293634153,4.55940588880778
"122",4,2014-09-29,24.9,35.5,30.2,57.5,100,88.5,0.5,0.208333333333333,19.99,7.42563764257546,4.38573833283515
"123",4,2014-09-30,25.1,34.2,29.65,67,100,89.5,8,0.659722222222222,21.42,8.41011998604539,4.61350594166104
"124",4,2014-10-01,20.7,32.3,26.5,63.5,100,91,0,0.56712962962963,14.52,3.81052033198842,3.14497079660334
"125",4,2014-10-02,23.5,35.2,29.35,51.5,100,90.5,0,0.25462962962963,14.69,3.94688108534776,3.39068943557468
"126",4,2014-10-03,23.9,34.1,29,62.5,100,92,0,0.3125,18.21,6.33856068376526,3.93198589116124
"127",4,2014-10-04,23.7,34.2,28.95,57,100,89.5,0,0.185185185185185,15.74,4.70073891784328,3.50712295020446
"128",4,2014-10-05,22.5,37,29.75,50.5,100,85.5,0,0.162037037037037,23.07,9.67557220848814,4.88565999467673
"129",4,2014-10-06,24.3,36.5,30.4,55,100,87,0,0.393518518518519,20.73,8.12678145803696,4.53110529666158
"130",4,2014-10-07,23.8,34.2,29,60,100,88,0,0.208333333333333,13.84,3.48920764901531,3.16391114090699
"131",4,2014-10-08,22.7,35.7,29.2,54.5,100,85.5,0,0.243055555555556,22.26,9.23027765597799,4.66266686879165
"132",4,2014-10-09,24.3,39.6,31.95,39,100,83.5,0,0.219907407407407,21.81,8.95932717791925,4.86607908505797
"133",4,2014-10-10,23.8,37,30.4,51,100,84,0,0.300925925925926,21.35,8.6809859035648,4.6277097372116
"134",4,2014-10-11,24.3,37.2,30.75,52,100,84.5,0,0.289351851851852,21.31,8.68883468936575,4.65570500185035
"135",4,2014-10-12,24.3,35.3,29.8,59.5,100,87,0,0.555555555555556,18.97,7.12313418058162,4.14818232155919
"136",4,2014-10-13,24.2,37.4,30.8,46,100,84.5,0,0.381944444444444,21.4,8.82242923089778,4.65249165665276
"137",4,2014-10-14,24.4,37.7,31.05,45.5,100,81.5,0.5,0.3125,20.72,8.39200104986409,4.55782673241948
"138",4,2014-10-15,22.3,37.3,29.8,43,100,81,6,0.289351851851852,22.39,9.57839567864418,4.70541517719633
"139",4,2014-10-16,24.5,39.1,31.8,34,100,81,0,0.451388888888889,20.36,8.21675985915006,4.53807783518308
"140",4,2014-10-17,21.5,39.4,30.45,36.5,100,80.5,0,0.300925925925926,21.78,9.235600634132,4.67805449941222
"141",4,2014-10-18,22.9,36.6,29.75,51.5,100,83.5,0,0.324074074074074,21.88,9.34423406273649,4.61632969616336
"142",4,2014-10-19,23.8,36.9,30.35,45,100,79,0,0.462962962962963,20.34,8.31430029162559,4.39117778563362
"143",4,2014-10-20,18.7,37.1,27.9,44,100,83.5,24,0.451388888888889,20.01,8.1224177216763,4.15790465865737
"144",4,2014-10-21,22.3,37.7,30,39,100,81,0,0.3125,22.15,9.65351943157041,4.64201799855555
"145",4,2014-10-22,22.8,37.2,30,43.5,100,80,0,0.138888888888889,17.21,6.23967898620451,3.84084531671839
"146",4,2014-10-23,26.1,36.5,31.3,44.5,100,82.5,0,0.416666666666667,20.18,8.35564044586945,4.41881873839184
"147",4,2014-10-24,23.4,38.1,30.75,31,100,80.5,0.5,0.289351851851852,21.37,9.23072014876707,4.53096992446385
"148",4,2014-10-25,22.7,37.5,30.1,32,100,79.5,0,0.231481481481481,19.48,7.94053753697557,4.17734768707109
"149",4,2014-10-26,22.6,39.1,30.85,29.5,100,75,0,0.196759259259259,20.16,8.45877727264724,4.35725070466349
"150",4,2014-10-27,24.5,38.2,31.35,30.5,100,74.5,0,0.243055555555556,18.49,7.3163751233357,4.11290826531451
"151",4,2014-10-28,23,39.3,31.15,29,100,70.5,0,0.208333333333333,19.78,8.26828113734551,4.31172704377243
"152",4,2014-10-29,24.4,33.3,28.85,51,100,77,0,0.520833333333333,15.01,4.9155127649699,3.30559767389207
"153",4,2014-10-30,21.6,37.4,29.5,37,100,75,0,0.266203703703704,20.15,8.61028921119964,4.22308490047773
"154",4,2014-10-31,21.1,38.5,29.8,25.5,100,66.5,0,0.289351851851852,20.51,8.90738385921177,4.26452844539034
"155",4,2014-11-01,21.2,39.9,30.55,20.5,100,64,0,0.3125,20.91,9.23439090302228,4.36518718591829
"156",4,2014-11-02,21.2,37.8,29.5,27.5,100,70.5,0,0.266203703703704,20.12,8.70844072403525,4.16912494641965
"157",4,2014-11-03,20.5,37.6,29.05,35,100,73.5,0,0.289351851851852,19.79,8.51077663668715,4.11319581852892
"158",4,2014-11-04,21.8,38.3,30.05,33.5,100,70,0,0.439814814814815,19.02,7.99451062861588,4.07500931036044
"159",4,2014-11-05,21.8,39.3,30.55,18,100,61.5,0,0.324074074074074,20.61,9.18195731246781,4.26145108076325
"160",4,2014-11-06,19.6,40.1,29.85,19,100,64,0,0.358796296296296,20.19,8.91788956563264,4.18343330516175
"161",4,2014-11-07,19.8,39.9,29.85,22.5,100,64,0,0.381944444444444,19.13,8.18725165457787,4.0571373406763
"162",4,2014-11-08,22.8,39.5,31.15,17.5,100,55.5,0,0.497685185185185,17.65,7.14695233932499,3.88796934926528
"163",4,2014-11-09,17.8,40.6,29.2,12.5,100,48,0,0.347222222222222,17.96,7.40790807918621,3.83186870614683
"164",4,2014-11-10,15,39.6,27.3,10.5,96.5,48.5,0,0.289351851851852,20.65,9.41079335873497,3.97372295023882
"165",4,2014-11-11,13.1,39.5,26.3,9.5,96.5,46,0,0.335648148148148,21.63,10.1685234338802,4.00441975012538
"166",4,2014-11-12,13.8,39.4,26.6,11,90.5,47,0,0.381944444444444,20.27,9.20946520847391,3.87724636358862
"167",4,2014-11-13,15.5,40.7,28.1,11.5,91.5,46.5,0,0.509259259259259,19.78,8.88631421539624,3.95057893946367
"168",4,2014-11-14,17.1,39.9,28.5,12,84.5,47,0,0.532407407407407,18.91,8.28063014910055,3.87286956632864
"169",4,2014-11-15,16.1,41.8,28.95,10,100,50.5,0,0.428240740740741,19.48,8.7369598838186,3.96318571708498
"170",4,2014-11-16,16.8,39.8,28.3,10,99,56,0,0.162037037037037,13.36,4.23492552925802,3.23398053864308
"171",4,2014-11-17,16.6,39.6,28.1,14.5,100,57.5,0,0.208333333333333,16.97,6.94184905882858,3.60732132484892
"172",4,2014-11-18,16.2,39.3,27.75,14.5,100,57,0,0.25462962962963,19.3,8.70654639639524,3.8281562579651
"173",4,2014-11-19,19.3,38.2,28.75,19,100,52.5,0,0.289351851851852,17.85,7.6579812918955,3.69559876606804
"174",4,2014-11-20,21.2,35.6,28.4,23.5,78,48.5,0,0.173611111111111,11.07,2.62055204618716,2.79922509251522
"175",4,2014-11-21,20.3,35.8,28.05,25,83,54,0,0.243055555555556,15.46,5.92806066185126,3.29994885246778
"176",4,2014-11-22,20.1,36.9,28.5,26,84.5,53,0,0.358796296296296,16.75,6.92158540343141,3.50318639014748
"177",4,2014-11-23,20.8,38.1,29.45,26,83,48.5,0,0.462962962962963,16.63,6.85815244628307,3.56084386419087
"178",4,2014-11-24,21.5,37.6,29.55,24.5,71,44.5,0,0.381944444444444,13.89,4.82065430302509,3.20473838794349
"179",4,2014-11-25,20.1,40.2,30.15,17,71,38,0,0.393518518518519,15.98,6.41891585830971,3.51432781471926
"180",4,2014-11-26,17,39.9,28.45,16,81.5,45,0,0.474537037037037,19.23,8.89845464047211,3.79213584184397
"181",4,2014-11-27,18.5,39.5,29,16.5,66,36.5,0,0.347222222222222,19.43,9.07673008960322,3.77306652790926
"182",4,2014-11-28,19,37.4,28.2,17.5,69,40.5,0,0.266203703703704,15.3,5.9719798737433,3.27941768041484
"183",4,2014-11-29,15.9,34.6,25.25,23.5,85,52,0,0.405092592592593,14.18,5.14210886297854,2.99559440995873
"184",4,2014-11-30,17.6,35.7,26.65,29.5,81,54.5,0,0.416666666666667,18.43,8.39212741600784,3.54884282534886
"185",4,2014-12-01,20.7,35.6,28.15,29,76,50.5,0,0.451388888888889,16.86,7.21888093527145,3.42551351099861
"186",4,2014-12-02,21,34.3,27.65,31,70,48,0,0.324074074074074,11.01,2.77817283553015,2.6909447015045
"187",4,2014-12-03,22.3,37,29.65,29,74.5,49,0,0.335648148148148,15.33,6.08912662084814,3.34035978503425
"188",4,2014-12-04,20.5,38.5,29.5,21.5,70.5,39,0,0.428240740740741,14.33,5.34108310948521,3.24257711228971
"189",4,2014-12-05,22,39.2,30.6,17.5,49.5,33.5,0,0.636574074074074,16.52,7.03136886346245,3.72156524348281
"190",4,2014-12-06,18.3,40.2,29.25,15.5,66.5,39,0,0.532407407407407,16.24,6.83229029238562,3.51729220311121
"191",4,2014-12-07,17,39,28,14.5,76,38,0,0.37037037037037,12.57,4.03243152305355,3.04161037705238
"192",4,2014-12-08,17.2,39.8,28.5,13,71,35,0,0.555555555555556,18.27,8.41757872709095,3.69755202290009
"193",4,2014-12-09,18,38.5,28.25,11,65,31,0,0.648148148148148,18.33,8.47709246178961,3.78958321194099
"194",4,2014-12-10,19.2,38.4,28.8,7.5,62,18,0,0.659722222222222,18.18,8.37407754953259,3.77179386900678
"195",4,2014-12-11,17.6,35.7,26.65,6,25,11.5,0,0.9375,18.67,8.76202489292681,4.08368923529876
"196",4,2014-12-12,18.1,31.8,24.95,8.5,32.5,14.5,0,0.891203703703704,15.16,6.07038576860261,3.61311627564329
"197",4,2014-12-13,14.9,34.1,24.5,8.5,40,17,0,0.543981481481482,17.11,7.57949363873744,3.15755179964499
"198",4,2014-12-14,17.2,34.2,25.7,8,26,16,0,0.358796296296296,10.85,2.76328333572139,2.7144394919393
