"","wscode","weatherdate","tmin","tmax","tmoy","rhmin","rhmax","rhmoy","rainfall","windtot","radiation","sunshine","eto"
"51",4,2013-09-01,22.1,32.8,27.45,59,100,87,0,0.439814814814815,20.96,7.58701753733059,4.33440643484583
"52",4,2013-09-02,23.9,33.5,28.7,59,99.5,85.5,0,0.555555555555556,21.65,8.04652120566544,4.59353665746458
"53",4,2013-09-03,22.9,34.5,28.7,56.5,99.5,84,0,0.347222222222222,21.18,7.74771115481213,4.50847902792603
"54",4,2013-09-04,23.9,34.3,29.1,57.5,99,84.5,22,0.578703703703704,21.78,8.14980173102235,4.67540461112904
"55",4,2013-09-05,21.7,32.3,27,55,100,85,15,0.509259259259259,19.4,6.60172024540872,4.03105327180411
"56",4,2013-09-06,23.1,32.2,27.65,61,100,90,113,0.486111111111111,18.86,6.25841610026289,3.97316293281209
"57",4,2013-09-07,22.7,32.2,27.45,63,100,90,1,0.439814814814815,19.94,6.97682472044622,4.13787835582543
"58",4,2013-09-08,23,33.5,28.25,58.5,100,90,5,0.393518518518519,20.95,7.65054227177696,4.40204263936043
"59",4,2013-09-09,23.7,33.3,28.5,59,100,87,0,0.37037037037037,21.64,8.11569004466956,4.53823509138444
"60",4,2013-09-10,20.6,32.1,26.35,60.5,100,91,29.5,0.393518518518519,17.7,5.54454289270887,3.68144785049292
"61",4,2013-09-11,23,34.8,28.9,58,100,87,0,0.25462962962963,23.6,9.43022073499367,4.94294422370869
"62",4,2013-09-12,22.1,36.9,29.5,52,100,90.5,2.5,0.636574074074074,19.04,6.45110901875537,4.32548143890232
"63",4,2013-09-13,22.5,36.4,29.45,54.5,100,86,63,0.416666666666667,24.33,9.94251705837789,5.15001562262476
"64",4,2013-09-14,23,34,28.5,59,100,90,3.5,0.451388888888889,19.02,6.4680240114517,4.08585189658416
"65",4,2013-09-15,24.2,33.7,28.95,60.5,100,89,23.5,0.405092592592593,18.44,6.10228408888777,4.00834983378972
"66",4,2013-09-16,21.6,34,27.8,60,100,87.5,5.5,0.775462962962963,24.38,10.0313715639757,5.0332161813979
"67",4,2013-09-17,23.4,33.8,28.6,55.5,100,87,0,0.393518518518519,23.04,9.1682876392771,4.77567415163052
"68",4,2013-09-18,24.3,36.7,30.5,52.5,100,86.5,0,0.347222222222222,23.47,9.47241724943663,5.08868558731518
"69",4,2013-09-19,23.1,35.8,29.45,59.5,100,85,22.5,0.486111111111111,21.08,7.91526132258458,4.55290380612508
"70",4,2013-09-20,21.7,33.8,27.75,59.5,100,87,0,0.486111111111111,20,7.22186432122976,4.1780517701561
"71",4,2013-09-21,23.2,35.8,29.5,56,100,86.5,0,0.243055555555556,22.18,8.6854001233184,4.74282833660394
"72",4,2013-09-22,24.4,34.7,29.55,61,100,92.5,4.5,0.393518518518519,15.1,4.01703016666736,3.45448425761182
"73",4,2013-09-23,23.4,35.6,29.5,58,100,87,0,0.324074074074074,22.64,9.03720827761954,4.81774760925641
"74",4,2013-09-24,26.1,33.2,29.65,65,98,87,0,0.9375,19.15,6.74401579133581,4.28168613568743
"75",4,2013-09-25,25.4,34.3,29.85,54.5,99.5,86,0,0.462962962962963,20.23,7.48493507220506,4.38647570798125
"76",4,2013-09-26,22.2,37.1,29.65,49,100,85.5,1.5,0.335648148148148,22.64,9.11405631841219,4.83614832221083
"77",4,2013-09-27,23.1,35.1,29.1,57,100,87,15,0.185185185185185,18.99,6.70732203490097,4.11800451649351
"78",4,2013-09-28,20.9,33.6,27.25,59.5,100,89,0,0.462962962962963,22.27,8.92205558949807,4.48627211097388
"79",4,2013-09-29,22.9,36.4,29.65,52.5,100,86,0,0.324074074074074,23.04,9.4652941397637,4.88660494850113
"80",4,2013-09-30,24,35.6,29.8,56.5,100,86.5,0,0.3125,22.22,8.94592046493837,4.74582995322492
