"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456896,35,1.1875,7.25,35.595,243.6175,NA,NA
2456911,50,1.805,12.3125,67.6,1648.4375,NA,NA
2456926,65,2.955,16.6875,85.75,2316.295,NA,NA
2456941,80,2.67,19.4375,127.5625,5479.2125,NA,NA
2456956,95,2.8625,19.375,141.02,5532.0175,NA,NA
2456969,108,NA,NA,NA,NA,2298.25,8071.5
