"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456862,30,0.8825,8.875,51,62.7675,NA,NA
2456877,45,1.705,12.3125,87.5,895.84,NA,NA
2456892,60,2.6725,15.25,96.875,3052.2375,NA,NA
2456906,74,3.285,19.75,124.445,5991.185,NA,NA
2456923,90,3.2975,19.75,124.445,6030.71,NA,NA
2456943,111,NA,NA,NA,NA,2541.5,8110.5
