"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456510,25,1.37,8.3125,67,260,NA,NA
2456520,35,1.6775,10.875,99.5,813.3325,NA,NA
2456530,45,1.795,13.6875,147.875,3233.3325,NA,NA
2456545,62,2.5275,18.125,209.6875,8960,NA,NA
2456559,76,2.9625,19.875,238.4375,11986.665,NA,NA
2456589,104,NA,NA,NA,NA,2905,12800.75
