"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456881,38,1.075,9.9375,27.8275,831.11,NA,NA
2456895,52,2.21,15.4375,71.3575,3111.16,NA,NA
2456909,66,2.6325,19.3333333333333,127.336666666667,9156.6475,NA,NA
2456923,80,2.22333333333333,19.75,180.5,NA,NA,NA
2456930,87,3.0325,NA,NA,9391.625,NA,NA
2456937,94,NA,NA,NA,11522.92,NA,NA
2456955,120,NA,NA,NA,NA,3314.75,16334
