"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456540,30,1.52,7.625,69.6875,256.6675,NA,NA
2456550,40,1.5475,11,101.375,866.665,NA,NA
2456560,50,1.8025,15.6875,155.5,3240,NA,NA
2456570,60,2.3925,17,203.4375,4340,NA,NA
2456580,70,2.2975,17.0625,228.625,7473.335,NA,NA
2456610,100,NA,NA,NA,NA,954.5,9666.75
