"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456510,25,1.285,8.4375,72.3125,620,NA,NA
2456520,35,1.345,10.8125,121.75,1600,NA,NA
2456530,45,1.69,14,203.75,2633.335,NA,NA
2456545,62,1.755,15,286.1875,8206.6675,NA,NA
2456559,76,2.07,15.4375,298.4375,10020,NA,NA
2456575,90,NA,NA,NA,NA,288.75,10996
