"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456881,38,0.4875,8.4375,20.2,406.13,NA,NA
2456895,52,2.055,14.0625,51.82,2546.395,NA,NA
2456909,66,2.65,15.75,134.67,7598.8775,NA,NA
2456923,80,2.5225,NA,NA,12762.1033333333,NA,NA
2456942,99,NA,NA,NA,NA,5993.5,24220.5
