"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456842,26,0.0725,6.4375,8.645,39.7725,NA,NA
2456856,40,0.52,11.4375,17.7375,662.47,NA,NA
2456870,54,1.8675,15.5625,66.5825,3571.1,NA,NA
2456883,67,2.4325,16.375,88.39,6485.8025,NA,NA
2456898,82,2.6775,NA,NA,16627.7466666667,NA,NA
2456925.5,109.5,1.59,NA,NA,NA,1162.5,12926.5
