"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456895,31,0.0825,6.5,8.57,247.4575,NA,NA
2456909,45,0.6125,8.625,27.095,672.9675,NA,NA
2456923,59,0.765,12.5625,106.2575,1506.6275,NA,NA
2456937,73,0.815,13.5833333333333,175.605,3503.255,NA,NA
2456975,111,NA,28.5,408.25,NA,1510.33333333333,14956.6666666667
