"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456483,25,0.8325,9,73.5625,476.665,NA,NA
2456493,35,1.965,12.0625,122.375,2459.9975,NA,NA
2456503,45,3.0425,13.9375,182.875,5553.3325,NA,NA
2456517,59,3.85,16,255.6875,22820,NA,NA
2456527,69,4.2325,20.375,268.25,22826.6675,NA,NA
2456538,80,NA,22.5,298.125,28256.6675,NA,NA
2456552,94,NA,24.875,376.375,20193.3325,NA,NA
2456588,130,NA,NA,NA,NA,3486,26110.75
