"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456842,26,0.21,7.375,10.46,124.94,NA,NA
2456856,40,0.7175,12,20.3775,781.26,NA,NA
2456870,54,2.08,16.9375,66.8775,2773.0925,NA,NA
2456883,67,2.6975,18.8125,81.39,4031.805,NA,NA
2456898,82,2.96,21.6875,201.0025,5477.44,NA,NA
2456919.25,103.25,2.49,NA,NA,4067.535,NA,10171
2456939,123,0.01,NA,NA,NA,179,19074
