"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456895,31,0.215,6.5,11.0325,168.57,NA,NA
2456909,45,1.6875,9.8125,35.1725,613.95,NA,NA
2456923,59,1.08,13.9375,90.995,1853.4125,NA,NA
2456937,73,1.395,14.75,164,6914.60666666667,NA,NA
2456969.5,105.5,NA,30,186.25,NA,1687,8833.66666666667
