"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457218,31,0.4975,8.375,13.475,182.8,NA,NA
2457232,45,0.585,12.5625,33.2175,1026.25,NA,NA
2457246,59,1.2325,16.375,75.8125,2494.975,NA,NA
2457260,73,1.8125,20.25,136.5,5497.45,NA,NA
2457274,86,2.075,23.6875,195.9375,10286.35,NA,NA
2457283,95,1.6575,NA,NA,10947.05,NA,NA
2457288,100,NA,24.9375,282.1875,NA,NA,NA
2457296,108,1.36333333333333,NA,NA,11234.45,NA,NA
2457325,138,NA,NA,NA,NA,982,9758.5
