"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456847,28,0.7975,9.125,14.5,192.37,NA,NA
2456860,41,0.4425,14,34.095,750.1875,NA,NA
2456874,55,2.8125,18.5,79.8525,1129.1175,NA,NA
2456888,69,3.1175,19.3125,148.5725,6200.78,NA,NA
2456902,83,2.545,19,151.9,8274.12,NA,NA
2456932,113,NA,NA,NA,NA,5636.25,22840
