"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456510,25,1.1775,8.375,66.5625,286.665,NA,NA
2456520,35,1.5025,10.875,98.5,1533.33,NA,NA
2456530,45,1.815,13.5625,145.375,4060,NA,NA
2456545,62,2.54,17.625,182.625,9553.335,NA,NA
2456559,76,2.6075,19.8125,226,13526.6675,NA,NA
2456589,104,NA,NA,NA,NA,3059.75,14572.75
