"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2457247,33,0.32892925,7.3125,15.3525,261.5625,NA,NA
2457261,47,1.13600125,11.75,63.94,1091.0825,NA,NA
2457275,61,1.092148,13.875,182.4075,2350.625,NA,NA
2457287,73,0.7252705,NA,NA,4529.5775,NA,NA
2457301,87,1.13600125,NA,NA,NA,NA,NA
2457315,101,NA,NA,NA,NA,NA,NA
2457330,116,NA,NA,NA,NA,NA,NA
2457318,104,NA,NA,NA,NA,610,5107.25
