"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456483,25,0.55,8.1875,69.5,496.6675,NA,NA
2456493,35,1.9225,10.75,113.9375,1473.3325,NA,NA
2456503,45,2.3625,12.875,165.125,3600,NA,NA
2456517,59,3.5425,15.1875,196.75,15300,NA,NA
2456527,69,3.8025,19,217.3125,23933.3325,NA,NA
2456538,80,NA,20.4375,250.5,20640,NA,NA
2456568,110,NA,NA,NA,NA,2557.5,30511.75
