"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456898,28,0.21,7.75,17.1725,181.955,NA,NA
2456912,42,1.895,13.5625,61.4075,2243.74,NA,NA
2456927,57,3.695,17.875,179.41,8064.4775,NA,NA
2456940,70,3.66333333333333,18.5,255.5,7907.785,NA,NA
2456946,76,1.73,NA,NA,11665.4175,NA,NA
2456965.5,95.5,3.925,NA,NA,NA,3147.5,23115
2456975,105,NA,NA,NA,NA,2277,28439.5
