"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456898,28,0.2775,7.875,15.2575,167.93,NA,NA
2456912,42,2.125,13.6875,56.5325,3502.71,NA,NA
2456927,57,3.2625,17.5625,149.6875,7663.405,NA,NA
2456948.5,78.5,3.3,NA,NA,13529.88,4911,21539
2456968,98,3.22,NA,NA,NA,2589,21995.5
