"obsplantdate","nbjas","lai","leavesnumber","plantheight","drymatabovegroundpop","grainyieldpop","drymatabovegroundpopfin"
2456847,28,0.785,9.75,16.5025,227.315,NA,NA
2456860,41,0.8,15.4375,78.5975,2024.8975,NA,NA
2456874,55,2.9225,19.75,121.3475,1103.86,NA,NA
2456888,69,3.7525,24.375,186.5325,5230.0575,NA,NA
2456902,83,2.855,28.75,258.32,11572.9575,NA,NA
2456916,97,2.7625,28.9375,351.9375,11880.5575,NA,NA
2456920,101,2.8825,NA,NA,24458.3975,NA,NA
2456958,139,NA,NA,NA,NA,1908.75,21085.5
